CustomerID,Name,Age,Annual_Income,Spending_Score,Purchase_Frequency,Membership_Tier,Signup_Date,Satisfaction_Score,Unrelated_Empty_Col,Extra_Null_Col
1860,Isabella Anderson,28,"$50,623",80.02012826507664,17.870505937104262,Silver,2020-08-05T12:16:34.594594592,4.0,,nan
1809,Lucas Smith,18,"$100,802",91.1627553589824,22.58445318018222,Bronze,2020-03-21T10:11:10.270270270,4.0,,Inactive
1372,Lucas Brown,44,"$188,860",,16.310552949363345,Silver,2024-08-01T06:58:01.081081056,4.0,,Active
1079,Alex Brown,47,"$135,827",89.82489440916355,21.561630941024145,Bronze,2023-01-09T00:11:31.891891888,1.0,,nan
1030,Olivia White,29,"$94,785",72.61679151989517,13.336537665000357,Silver,2022-08-28T13:50:16.216216208,4.0,,Active
1381,Emma Smith,-5,"$136,467",30.971488896909744,6.557729192253046,Bronze,2024-12-31T00:00:00.000000000,4.0,,Inactive
1281,Sophia Wilson,67,"$35,121",54.52121447468406,11.355410634908022,Gold,2022-05-16T09:22:09.729729728,4.0,,nan
1300,Alex Smith,30,"$46,068",87.63211156188159,22.04922762879483,Bronze,2024-07-26T19:21:48.108108096,1.0,,Active
1663,Liam Miller,40,"$69,039",75.53472869978786,14.650996827454907,Gold,2024-07-10T08:33:09.189189184,3.0,,nan
1656,Ava Johnson,47,"$56,114",73.19820913926783,13.432241148811737,Bronze,2021-01-11T12:46:50.810810808,2.0,,nan
1310,Mason Thomas,45,"$63,841",61.701755190119556,7.985364444336215,Silver,2024-02-29T18:03:57.837837824,4.0,,nan
1166,Olivia Davis,48,"$26,124",90.00017079174928,24.011573060558746,Silver,2023-09-29T05:09:54.594594592,3.0,,Active
1579,Sophia Miller,48,"$100,381",87.13882265401317,18.2972426241015,Bronze,2023-03-21T07:02:20.540540528,4.0,,nan
1179,Isabella White,52,"$60,744",66.45238386715566,9.479888004441296,Silver,2024-03-29T23:57:07.027027024,5.0,,nan
1824,Sophia Taylor,43,"$243,355",95.68395488051688,27.298327461344336,Bronze,2023-12-04T00:24:30.270270256,4.0,,Inactive
1066,Sophia Davis,18,"$42,425",86.98276787741986,20.375413523540843,Bronze,2020-10-10T07:31:10.270270268,4.0,,nan
1142,Olivia Brown,27,"$76,512",76.20909696163544,15.386242129500094,Silver,2020-12-22T10:14:03.243243240,2.0,,Inactive
1468,Ethan Smith,30,"$52,185",58.20681862911723,10.100537161897257,Bronze,2020-03-26T21:47:23.243243243,3.0,,Inactive
1389,Sophia Anderson,58,"$61,727",96.06610012022911,25.377788248918467,Bronze,2021-12-28T11:24:41.081081080,,,nan
1850,Isabella Miller,33,"$120,445",52.32491939495208,8.861113360886847,Silver,2023-06-07T21:21:26.486486480,4.0,,Active
1426,Emma Taylor,36,"$50,193",68.34260813873219,12.598786377576769,Platinum,2023-04-06T17:50:59.459459456,3.0,,nan
1334,Mason Miller,31,"$47,578",47.75742452293629,9.268780864129742,Gold,2021-12-15T16:20:10.810810808,5.0,,nan
1685,Alex Miller,37,"$68,535",76.44979895062761,16.676613812311547,Bronze,2022-05-25T12:42:31.351351344,3.0,,Active
1888,Emma Thomas,60,"$49,749",53.81672164916724,8.856965724490024,Bronze,2020-02-08T09:13:30.810810810,4.0,,Active
1424,Mason Taylor,30,"$94,130",75.3416236130933,15.364754154823979,Bronze,2020-09-27T12:26:40.000000000,1.0,,Inactive
1973,Isabella Davis,18,"$22,268",91.8851970202351,21.734274649940716,Bronze,2022-05-14T13:30:05.405405392,4.0,,nan
1222,Alex Taylor,47,"$25,726",,11.993820285667235,Gold,2023-04-14T01:19:16.756756752,,,Active
1276,Olivia Brown,37,"$98,166",27.96385195426795,5.950768368650424,Bronze,2020-06-29T22:55:08.108108106,4.0,,Active
1236,Ethan Taylor,39,"$45,460",95.1337187984811,27.919296329715984,Bronze,2024-12-05T09:50:59.459459456,,,Active
1328,Alex Miller,28,"$27,912",64.57378408096572,12.684888146950637,Bronze,2020-01-26T14:09:00.540540540,4.0,,Active
1193,Ethan White,24,"$54,940",51.71457601486416,8.888672993682672,Silver,2022-08-01T03:49:11.351351344,3.0,,nan
1530,Mason Anderson,25,"$62,928",93.39645923195742,25.367889758861136,Bronze,2023-01-29T02:44:19.459459456,4.0,,Active
1050,Lucas Anderson,37,"$31,046",93.41286206231959,28.92467787985517,Silver,2022-12-29T00:59:05.945945936,5.0,,Active
1991,Liam Johnson,47,"$37,045",87.82437572103188,20.264332528645824,Bronze,2024-02-16T22:59:27.567567552,,,nan
1003,Ethan White,49,"$33,494",82.57862899791087,16.934507614220916,Bronze,2023-03-08T11:57:50.270270256,4.0,,Active
1941,Isabella Brown,53,"$66,300",69.0806816149593,13.73092901570349,Silver,2020-03-25T01:55:18.918918918,4.0,,Active
1788,Ethan Smith,39,"$46,811",,12.61171165078972,Silver,2020-03-12T06:50:48.648648648,4.0,,nan
1927,Emma Wilson,27,"$146,855",89.19461951577736,24.597417278949756,Gold,2023-09-20T01:49:32.972972960,4.0,,nan
1250,Lucas Brown,51,"$21,798",72.00967679175113,12.155369411115046,Gold,2022-11-15T04:09:22.162162160,3.0,,Active
1553,Liam Johnson,31,"$32,756",61.911803770476716,11.153752148739652,Bronze,2021-09-24T10:16:56.216216216,4.0,,nan
1950,Sophia Davis,28,,79.06719406267794,14.557267382817718,Bronze,2021-05-06T16:27:23.243243240,,,nan
1002,Ava Miller,18,"$77,047",,10.35860860115149,Silver,2023-01-01T16:43:14.594594592,,,Inactive
1095,Olivia Davis,37,"$46,721",66.71790956335792,12.632862583300401,Bronze,2023-12-22T07:05:13.513513504,3.0,,Active
1034,Sophia Anderson,41,"$32,010",79.40285664214545,19.704182445432018,Silver,2020-02-21T04:18:01.081081081,1.0,,Inactive
1260,Liam Thomas,46,"$37,801",68.81438861736889,14.802640090426058,Gold,2021-05-23T03:16:02.162162160,,,Active
1205,Liam Miller,30,"$41,591",79.07212384527482,17.04433540469581,Bronze,2021-05-17T15:39:49.189189184,4.0,,nan
1347,Mason Thomas,42,"$36,657",87.60182410689313,18.96090840360744,Bronze,2020-11-01T05:56:02.162162160,2.0,,Active
1594,Isabella Johnson,57,"$108,203",49.477768169497686,8.400425236303365,Silver,2024-06-07T10:55:51.351351344,,,nan
1329,Ethan Wilson,36,"$26,979",47.911959342252885,8.690398321828022,Gold,2024-05-01T21:34:24.864864848,,,Active
1078,Lucas Miller,68,"$27,608",79.416754547246,16.096018557034505,Bronze,2020-07-31T00:40:21.621621620,3.0,,Inactive
1085,Ethan Johnson,48,"$57,496",,4.010842872200574,Silver,2020-12-09T15:09:32.972972972,5.0,,nan
1899,Emma Thomas,35,"$40,779",75.06125865823114,16.389571633927957,Platinum,2020-10-10T07:31:10.270270268,3.0,,Active
1083,Alex Smith,27,"$25,534",90.63857734779955,22.76704135756021,Gold,2023-12-20T11:13:09.189189184,5.0,,nan
1371,Sophia Anderson,23,"$71,732",75.21290688458248,15.127348818433774,Bronze,2023-01-18T03:31:53.513513504,5.0,,nan
1937,Mason Brown,30,"$38,134",70.33752624557744,14.56024454581668,Bronze,2023-12-24T02:57:17.837837824,2.0,,Active
1896,Sophia Miller,41,"$75,000",68.47685177964003,12.51805276393769,Bronze,2020-03-08T15:06:40.000000000,,,nan
1536,Lucas Smith,31,"$52,155",72.83473866671157,13.945722281121292,Gold,2022-02-17T15:42:42.162162160,5.0,,nan
1383,Isabella Thomas,46,"$205,995",60.51025922937653,11.374578722531368,Bronze,2023-12-18T15:21:04.864864848,5.0,,nan
1719,Ava Thomas,39,"$56,193",51.13413218153031,6.124415708742571,Silver,2024-09-15T23:39:49.189189184,4.0,,Inactive
1299,Emma Thomas,26,"$124,780",64.59143457286069,10.889061165449318,Gold,2022-09-15T20:30:59.459459456,3.0,,Active
1006,Sophia Anderson,49,"$62,648",78.4569274050531,16.72403837008562,Gold,2024-12-05T09:50:59.459459456,4.0,,Active
1431,Emma Anderson,29,"$83,289",57.77462553379817,10.29452050413444,Gold,2022-05-18T05:14:14.054054048,2.0,,nan
1605,Lucas Wilson,28,"$36,892",69.44883816484216,12.48452999725223,Gold,2022-04-08T00:08:38.918918912,4.0,,Active
1098,Olivia Anderson,18,"$36,533",63.20603442821727,12.386438873639632,Silver,2023-02-01T18:28:28.108108096,4.0,,Inactive
1287,Sophia Anderson,42,"$132,315",60.40058528097886,11.215907760205871,Bronze,2023-11-26T16:56:12.972972960,4.0,,Active
1382,Isabella Thomas,49,"$105,192",78.0382608667778,16.069391304786695,Bronze,2024-09-12T07:55:40.540540544,2.0,,Inactive
1891,Ethan Brown,46,"$114,100",81.39115022198779,16.16746167213816,Gold,2022-08-10T07:09:32.972972960,5.0,,nan
1282,Liam Wilson,32,"$36,354",73.14562982553805,14.43054824454801,Silver,2022-09-26T19:43:25.405405392,4.0,,Active
1267,Mason Brown,28,"$54,267",82.70987773403223,19.938040555871368,Platinum,2021-04-25T17:14:57.297297296,,,Active
1449,Lucas Anderson,47,"$57,059",79.55704537758841,19.792125745133887,Silver,2024-09-17T19:31:53.513513504,4.0,,Active
1708,Emma Johnson,48,"$26,032",59.26736406922727,12.301825963206337,Bronze,2020-12-18T18:29:54.594594592,2.0,,Active
1324,Isabella Thomas,34,"$35,263",93.20487829137319,25.672911698958718,Silver,2023-06-09T17:13:30.810810800,5.0,,Inactive
1409,Ava Anderson,18,"$26,933",,20.57400337604683,Silver,2024-07-01T05:12:47.567567552,4.0,,Active
1899,Emma Thomas,35,"$40,779",75.06125865823114,16.389571633927957,Platinum,2020-10-10T07:31:10.270270268,3.0,,Active
1539,Alex Davis,18,"$49,920",80.77678294610648,17.124815388999608,Bronze,2023-05-16T22:56:34.594594592,5.0,,Inactive
1119,Ethan Thomas,47,"$35,488",75.79516256544623,15.070466324095065,Bronze,2024-03-22T16:28:49.729729712,4.0,,Active
1694,Sophia Anderson,60,"$79,209",59.702401449305,8.764191393202953,Bronze,2024-12-01T18:06:50.810810784,,,Active
1251,Lucas Smith,25,"$39,157",63.407219511303616,13.255077682933607,Bronze,2022-09-14T00:38:55.135135136,2.0,,Inactive
1665,Ethan Davis,30,"$44,539",89.12021743508622,23.299524261315497,Silver,2022-01-12T02:21:15.675675672,5.0,,Inactive
1667,Alex Taylor,45,"$44,620",,18.923913681992673,Bronze,2020-11-10T09:16:23.783783780,3.0,,nan
1010,Olivia Johnson,21,"$55,219",68.83266488039122,13.506863284569226,Gold,2020-05-31T17:01:58.918918918,2.0,,Active
1197,Alex White,65,"$79,754",77.99202309563779,15.638303985609795,Silver,2022-01-17T13:57:28.648648640,4.0,,Active
1713,Sophia Miller,37,"$37,906",60.456658023568245,11.148284191916613,Silver,2020-03-10T10:58:44.324324324,5.0,,nan
1082,Lucas Taylor,48,"$72,495",,18.97211246854947,Bronze,2023-07-30T21:31:31.891891888,2.0,,Inactive
1584,Olivia Anderson,55,,78.35059571168118,17.438134748164366,Silver,2024-10-22T13:01:15.675675680,4.0,,Active
1508,Ava Thomas,46,"$85,297",76.17662703263116,16.203520603137715,Bronze,2021-10-27T07:54:14.054054048,4.0,,nan
1669,Emma Smith,24,"$130,597",86.37017205815273,20.019018887031315,Bronze,2020-08-23T18:57:17.837837836,5.0,,nan
1240,Mason Thomas,39,"$74,453",62.45938397451517,13.488422530987012,Bronze,2024-11-18T23:02:20.540540544,4.0,,Active
1313,Alex Miller,20,"$49,268",65.96203303107124,10.57151371312602,Bronze,2021-12-24T19:40:32.432432424,5.0,,nan
1212,Mason Davis,32,"$70,389",83.77578652997303,20.12020236074381,Bronze,2024-01-02T06:17:39.459459456,3.0,,nan
1862,Isabella Johnson,27,"$80,869",80.91542397928114,17.749802981149305,Bronze,2021-02-02T11:11:42.702702700,4.0,,nan
1610,Mason White,42,"$21,891",67.83731365341545,11.717611494726539,Bronze,2020-12-07T19:17:28.648648648,4.0,,Active
1480,Sophia Wilson,32,"$126,897",61.91984716865948,12.465259664380863,Bronze,2021-12-08T08:51:53.513513512,4.0,,nan
1228,Ava White,36,"$56,490",68.22350772860668,11.636352433787318,Bronze,2020-12-20T14:21:58.918918916,2.0,,Active
1911,Ethan Davis,49,"$85,565",83.01239521373354,17.933824060904648,Silver,2022-11-06T00:49:00.540540528,3.0,,Active
1363,Alex Taylor,54,"$34,819",78.30317037980308,17.162952436004787,Gold,2020-02-26T15:54:14.054054054,4.0,,nan
1968,Isabella Anderson,44,"$26,421",65.21679643380244,12.086847338310399,Bronze,2021-08-04T05:58:55.135135128,,,Active
1178,Isabella Wilson,18,"$70,662",,14.291108200683727,Bronze,2022-07-15T17:00:32.432432432,2.0,,Active
1885,Alex Anderson,62,"$37,632",64.40340671026533,10.19078985100522,Bronze,2020-04-10T12:43:57.837837837,2.0,,nan
1939,Alex Smith,43,"$19,541",93.1211868579494,23.420725763238618,Bronze,2020-12-18T18:29:54.594594592,2.0,,Active
1500,Emma Thomas,30,"$30,440",53.009419767734975,8.966946411724283,Bronze,2021-05-04T20:35:18.918918912,2.0,,Inactive
1680,Mason Smith,18,"$55,477",,17.08106757095627,Platinum,2020-08-31T02:25:35.135135132,2.0,,nan
1484,Olivia Johnson,36,"$29,861",75.14970159505367,16.607426253819185,Gold,2024-09-08T16:11:31.891891872,2.0,,nan
1008,Olivia Miller,40,"$149,358",53.60919234301513,7.353317070906005,Bronze,2020-01-15T14:56:34.594594594,4.0,,Active
1156,Liam Johnson,32,"$69,321",65.5633003511401,12.759544762676551,Silver,2020-08-18T07:21:04.864864864,4.0,,Active
1558,Ethan Brown,52,"$93,433",61.87931224122518,9.325224205748883,Bronze,2020-02-28T11:46:18.378378378,3.0,,nan
1666,Ethan Anderson,43,"$34,478",77.64256444696747,16.264092161832025,Gold,2020-07-12T17:59:38.378378378,4.0,,nan
1514,Alex Wilson,46,,89.35169177522359,24.30574077282513,Bronze,2024-03-20T20:36:45.405405392,3.0,,Active
1425,Ava Wilson,24,"$214,568",,10.27132114102417,Bronze,2020-12-07T19:17:28.648648648,3.0,,nan
1800,Ava Wilson,41,"$48,865",60.08213408456734,8.613256321707668,Silver,2022-07-17T12:52:36.756756752,1.0,,nan
1585,Alex White,52,"$26,886",96.95393342816129,24.487724342085066,Bronze,2020-12-26T01:58:11.891891888,2.0,,Active
1358,Ethan White,29,"$112,017",90.12964390104389,20.990525538362917,Bronze,2022-03-31T16:40:21.621621616,2.0,,Active
1597,Mason White,18,"$110,628",86.45368082161383,23.74268229834232,Gold,2021-05-17T15:39:49.189189184,4.0,,nan
1959,Sophia Brown,31,"$113,001",63.98363164641429,9.703589539874946,Silver,2020-08-29T06:33:30.810810808,5.0,,Active
1586,Ava Davis,52,,91.42815287886465,24.132949394399738,Bronze,2024-11-04T08:05:45.945945920,,,Active
1446,Emma Taylor,33,"$75,069",66.48261254269167,11.809856310557075,Bronze,2022-12-08T22:26:18.378378368,4.0,,Active
1852,Emma Johnson,32,"$41,960",54.74578001317955,8.827887839530256,Bronze,2020-03-10T10:58:44.324324324,,,nan
1602,Isabella Davis,19,"$46,321",79.9942586348137,18.081460554941117,Bronze,2022-11-11T12:25:13.513513504,3.0,,Active
1729,Ava Johnson,34,"$89,476",86.72557390827929,18.75182403249483,Bronze,2024-02-26T02:19:49.189189184,3.0,,Active
1479,Sophia Davis,52,"$29,979",37.83016402689084,6.776130473225278,Silver,2024-10-15T05:32:58.378378368,5.0,,Active
1897,Emma Anderson,50,"$32,735",54.28990992131092,8.113958887984474,Gold,2020-08-10T23:52:47.567567568,3.0,,nan
1229,Emma Brown,25,"$56,712",80.87266881956404,19.07931170413493,Silver,2024-04-28T05:50:16.216216208,2.0,,nan
1867,Lucas Taylor,44,,,18.968698451044304,Bronze,2021-03-20T03:53:30.810810808,1.0,,nan
1750,Emma Miller,28,"$89,613",61.663082798583844,11.422693847524698,Silver,2022-09-08T13:02:42.162162160,,,Active
1213,Isabella White,40,"$35,287",74.29945310076675,14.905013121495028,Bronze,2024-07-30T11:05:56.756756736,4.0,,Inactive
1080,Isabella Anderson,18,"$48,272",85.08507273457111,19.26746997156993,Bronze,2024-01-09T13:45:56.756756752,3.0,,Active
1149,Mason Wilson,42,,62.86587898546912,12.429065037822802,Bronze,2024-04-28T05:50:16.216216208,2.0,,Inactive
1303,Ethan Thomas,43,"$103,773",78.57098381258886,16.08380335344537,Silver,2024-03-17T04:52:36.756756752,5.0,,Inactive
1799,Olivia Thomas,26,"$48,872",38.4422191811032,7.880971266770999,Platinum,2022-05-31T00:18:44.324324320,5.0,,nan
1634,Liam Brown,19,"$282,217",65.6262179413436,13.420273240092667,Bronze,2024-04-04T11:33:19.999999984,4.0,,nan
1524,Emma Davis,33,"$66,828",65.84266884515364,12.426170575721816,Gold,2021-10-20T00:25:56.756756752,2.0,,nan
1366,Mason Johnson,48,"$33,503",60.77023637738972,9.422129923457192,Platinum,2024-04-17T06:37:50.270270256,4.0,,nan
1044,Liam Smith,40,"$58,587",88.33369934422527,23.57505250937508,Bronze,2023-05-16T22:56:34.594594592,5.0,,Active
1847,Ava Johnson,53,"$62,209",74.06397876814131,14.96831322739051,Bronze,2024-12-16T09:03:25.405405408,1.0,,Active
1134,Alex Taylor,46,"$50,861",73.72148617438322,15.366953069597981,Bronze,2022-12-27T05:07:01.621621616,5.0,,nan
1568,Mason Davis,23,"$45,541",68.12696785182372,12.190338205123071,Bronze,2021-01-27T23:35:29.729729728,5.0,,Active
1312,Alex Thomas,21,"$30,307",80.47406526736152,18.879152649691726,Gold,2022-08-24T22:06:07.567567568,5.0,,Active
1627,Lucas White,51,"$19,951",81.23024362177827,18.007528618624306,Bronze,2021-02-24T09:36:34.594594592,1.0,,Active
1598,Sophia Thomas,55,"$20,738",73.79072452310233,12.008233366822562,Bronze,2023-12-22T07:05:13.513513504,4.0,,nan
1811,Olivia Davis,36,"$88,687",75.25759868250498,15.503653708911461,Platinum,2024-12-27T08:15:51.351351328,3.0,,Active
1001,Ethan Taylor,18,"$163,667",86.36284201765525,21.79955842665042,Platinum,2020-03-12T06:50:48.648648648,4.0,,Inactive
1317,Lucas Johnson,47,"$28,016",59.20814726350901,11.984263347913963,Gold,2020-05-13T10:21:15.675675674,,,nan
1868,Emma Davis,60,"$92,842",63.63725361444197,9.514434691234323,Silver,2024-06-05T15:03:47.027027024,4.0,,Active
1955,Liam Taylor,42,"$68,295",85.9550324273493,19.97914727344638,Bronze,2022-08-15T18:45:45.945945936,,,Active
1552,Isabella White,19,"$19,426",61.33418325617188,11.194018558731155,Bronze,2022-04-18T23:21:04.864864864,,,Inactive
1549,Sophia Smith,31,"$39,657",53.38607234729673,8.55656707013994,Gold,2021-10-03T13:37:17.837837832,3.0,,Inactive
1948,Lucas Miller,43,"$90,530",72.52771594633751,13.647634817628518,Bronze,2024-07-06T16:49:00.540540528,5.0,,nan
1399,Mason White,35,"$64,225",87.67473456868863,21.89887919089297,Silver,2023-08-01T17:23:36.216216208,3.0,,Inactive
1173,Alex Anderson,37,"$88,300",70.48532918081374,13.892692459356528,Bronze,2024-08-26T21:07:01.621621600,4.0,,nan
1126,Ava Taylor,36,"$82,518",53.978852412634446,10.642698743528015,Silver,2024-02-29T18:03:57.837837824,3.0,,Active
1423,Liam Anderson,41,"$110,939",95.73729124519332,27.694177464582186,Bronze,2023-12-04T00:24:30.270270256,3.0,,Active
1450,Olivia Davis,34,"$47,643",93.80945888234656,27.039720686842518,Gold,2024-12-25T12:23:47.027027008,5.0,,Active
1588,Liam Smith,47,"$21,001",,20.55558259389503,Bronze,2020-05-31T17:01:58.918918918,4.0,,Inactive
1926,Lucas Taylor,44,,70.73960836359089,16.604639850734,Silver,2023-02-14T13:32:58.378378368,4.0,,Active
1091,Ethan Miller,44,,52.46487073554079,6.816043388480344,Bronze,2023-12-05T20:16:34.594594592,4.0,,Active
1964,Lucas Davis,27,,,11.891907341871974,Silver,2022-03-02T10:47:12.432432424,1.0,,Inactive
1182,Olivia Wilson,28,"$134,439",95.74186386044788,30.293220858212777,Bronze,2024-03-28T04:05:02.702702688,5.0,,Active
1364,Ava Miller,39,"$43,475",86.02397690765751,21.21035431156665,Bronze,2024-02-13T07:15:18.918918912,2.0,,Active
1275,Mason Miller,58,"$59,389",93.1013369635777,25.13073186408434,Bronze,2024-09-19T15:23:57.837837824,5.0,,Active
1918,Alex Smith,39,"$86,265",85.05851968120659,21.292459933084107,Bronze,2023-10-22T23:26:50.810810800,4.0,,nan
1070,Olivia Taylor,40,"$48,699",86.0440599093738,22.604026112525787,Bronze,2024-03-19T00:44:41.081081072,4.0,,nan
1292,Alex Wilson,41,"$23,860",87.54231761942573,18.861887052989672,Bronze,2022-04-09T20:00:43.243243240,2.0,,Inactive
1132,Olivia Brown,32,"$25,433",53.6721251142651,9.664711929344568,Silver,2024-03-29T23:57:07.027027024,5.0,,Active
1301,Mason Wilson,36,"$95,387",75.53540384221611,16.098012935363094,Silver,2023-02-01T18:28:28.108108096,3.0,,nan
1454,Lucas Johnson,61,"$44,855",87.80336631043673,21.94237986589235,Silver,2021-01-06T01:10:37.837837836,4.0,,Active
1327,Lucas Brown,47,"$55,478",69.19854941581353,14.414999918535406,Silver,2020-05-31T17:01:58.918918918,4.0,,nan
1145,Alex Smith,28,"$116,150",83.88540044478731,19.80281218039003,Bronze,2023-12-31T10:25:35.135135120,5.0,,Active
1545,Liam Johnson,66,"$13,836",79.68464281696353,20.513537968144373,Bronze,2021-12-10T04:43:57.837837832,4.0,,Inactive
1961,Sophia Johnson,53,"$115,979",85.84282630899583,21.73928146390331,Gold,2024-12-03T13:58:55.135135136,4.0,,nan
1661,Alex Anderson,39,"$58,857",87.07739806519537,21.51473703442373,Silver,2020-01-01T00:00:00.000000000,2.0,,Active
1136,Sophia Anderson,22,"$90,425",57.411196593989864,8.54330505615568,Bronze,2020-03-30T13:31:31.891891891,4.0,,Active
1436,Sophia Smith,34,"$50,043",68.68622326328033,10.87160903738364,Bronze,2023-11-21T05:19:59.999999984,3.0,,Active
1165,Alex Thomas,35,"$20,710",,13.671880065547828,Silver,2021-10-23T16:10:05.405405400,3.0,,Inactive
1029,Emma Wilson,18,"$15,894",52.02924961800741,10.030550802774489,Bronze,2023-12-20T11:13:09.189189184,4.0,,nan
1793,Mason Johnson,44,"$112,158",,13.272589322448821,Gold,2021-05-12T04:03:36.216216216,2.0,,nan
1194,Mason White,36,"$40,922",62.521747247591684,10.970354528484119,Platinum,2024-06-01T23:19:38.378378368,4.0,,nan
1753,Emma Taylor,39,"$43,041",75.22253217487778,14.039388582919107,Bronze,2022-02-03T00:46:07.567567560,3.0,,nan
1658,Sophia Davis,21,"$72,729",53.68871799427208,9.201191378029336,Bronze,2023-12-05T20:16:34.594594592,3.0,,nan
1818,Olivia Thomas,53,"$69,238",,21.22110287783193,Platinum,2024-09-28T18:44:19.459459456,4.0,,Inactive
1170,Ava White,51,"$61,813",81.9649744352306,18.058786150631544,Silver,2024-05-09T05:02:42.162162144,4.0,,Inactive
1760,Liam Taylor,41,"$59,021",97.09317912018037,29.415238668478267,Bronze,2024-07-26T19:21:48.108108096,3.0,,Active
1141,Olivia Wilson,20,"$42,745",52.80220756584211,6.141219390371383,Silver,2021-07-09T15:49:54.594594592,5.0,,nan
1174,Liam Davis,30,"$35,266",69.65222269191138,14.685003165629787,Gold,2020-09-20T04:58:22.702702700,,,Active
1007,Ava Brown,39,"$35,300",64.56432170312215,11.346005900125377,Bronze,2021-10-01T17:45:13.513513512,3.0,,Active
1773,Sophia Wilson,43,"$80,601",85.38507385762661,19.62719464235108,Bronze,2024-04-08T03:17:28.648648640,1.0,,nan
1756,Olivia Smith,20,"$116,332",52.61631998917833,6.4583525359704845,Platinum,2022-12-03T10:50:05.405405392,4.0,,nan
1670,Isabella Johnson,22,"$116,104",43.04422725160107,7.384596959674372,Gold,2021-12-26T15:32:36.756756752,4.0,,Inactive
1074,Lucas Thomas,48,"$41,264",72.4346532442103,14.273449082468417,Bronze,2021-11-18T06:19:05.945945944,4.0,,nan
1704,Alex Thomas,41,"$146,545",41.41583141547218,6.42592712972521,Bronze,2020-04-30T15:16:45.405405404,4.0,,Active
1443,Isabella Miller,37,"$47,061",82.67893822049227,18.903808128591752,Platinum,2024-07-28T15:13:52.432432416,4.0,,nan
1239,Sophia Thomas,52,"$52,133",93.01614590671197,24.476321249111113,Bronze,2020-09-20T04:58:22.702702700,4.0,,nan
1146,Mason Brown,31,"$35,444",42.45882751175684,4.8887029073571115,Gold,2021-12-08T08:51:53.513513512,5.0,,Inactive
1814,Isabella Johnson,26,"$70,800",63.2759590685563,10.716528973724772,Platinum,2021-03-01T21:12:47.567567568,1.0,,nan
1235,Liam Thomas,49,"$50,524",84.8204908300501,18.27661288230331,Bronze,2023-11-06T14:23:25.405405392,2.0,,Active
1221,Ethan Johnson,27,"$85,718",88.73228656638139,22.230217393021604,Platinum,2023-10-06T12:38:11.891891888,5.0,,nan
1507,Olivia Brown,30,"$55,512",45.4068769185832,7.105266270816447,Bronze,2020-03-15T22:34:57.297297297,4.0,,Active
1679,Ethan Taylor,29,"$48,914",75.35430169166828,15.585726856601458,Silver,2021-01-04T05:18:33.513513512,,,Active
1133,Lucas Taylor,57,"$90,165",76.54626643778512,15.753991619042733,Bronze,2022-08-30T09:42:20.540540528,4.0,,Active
1972,Alex Anderson,39,"$27,962",,6.828946851928679,Bronze,2023-01-30T22:36:23.783783776,2.0,,nan
1751,Olivia Taylor,37,"$32,977",89.03317096315702,23.823552762814067,Bronze,2024-11-28T02:22:42.162162144,2.0,,Active
1676,Mason Thomas,46,"$155,601",69.24031778732024,14.251149237743846,Silver,2023-03-12T03:41:58.918918912,4.0,,Inactive
1186,Sophia Wilson,39,,69.56867225159907,11.531748711565648,Bronze,2022-09-23T03:59:16.756756752,3.0,,Active
1042,Ava Smith,46,,86.43187073058387,24.238950206228637,Platinum,2024-04-06T07:25:24.324324320,3.0,,nan
1631,Alex Thomas,37,"$50,522",81.43065966137362,16.90558244050667,Bronze,2024-08-08T14:26:18.378378368,4.0,,Active
1109,Ava Davis,43,"$14,522",78.16877693105342,15.542590812923127,Bronze,2023-12-05T20:16:34.594594592,4.0,,Inactive
1654,Mason Davis,49,"$29,638",,13.715598004885305,Silver,2022-01-10T06:29:11.351351344,4.0,,Active
1057,Mason Brown,30,,86.66097704378888,20.14437145451693,Gold,2022-04-29T22:33:30.810810800,2.0,,Active
1434,Isabella Wilson,21,"$65,298",72.23232912649632,14.997538691614483,Gold,2022-04-17T03:29:00.540540528,5.0,,nan
1785,Mason Anderson,34,"$42,801",88.84863588219682,21.778107821654768,Bronze,2021-10-18T04:33:52.432432432,5.0,,Active
1582,Mason Brown,26,"$81,707",55.69206384846003,10.095315224255009,Bronze,2020-09-20T04:58:22.702702700,3.0,,nan
1883,Mason Miller,47,"$36,219",72.30399461045653,14.666224547859642,Bronze,2023-06-18T20:33:52.432432432,4.0,,Active
1025,Ethan Anderson,20,"$90,063",97.03387577584887,26.916793291028586,Bronze,2023-12-02T04:32:25.945945936,5.0,,nan
1817,Ava Brown,18,"$38,945",40.56117549728101,5.476767525712106,Bronze,2024-03-31T19:49:11.351351344,1.0,,Active
1786,Isabella Brown,38,"$23,914",67.10689955660958,13.18153828580119,Bronze,2021-08-22T12:39:38.378378376,3.0,,Inactive
1548,Olivia Brown,38,"$69,309",87.40451589750397,21.51823185407093,Bronze,2024-08-15T21:54:35.675675680,4.0,,nan
1639,Alex White,32,"$93,625",81.88886081219894,15.6869531574613,Silver,2021-12-28T11:24:41.081081080,4.0,,Active
1715,Ava Brown,54,"$28,984",59.5308637345767,12.108023237663083,Platinum,2024-09-10T12:03:36.216216192,1.0,,Active
1951,Olivia Johnson,54,"$36,079",61.73679622116428,9.574324474142433,Bronze,2024-09-12T07:55:40.540540544,5.0,,Active
